brand_name,model_name,motor_size,model_year,kms_driven,mileage,owner,power,price
KTM,Duke,200.0,2017,20000.0,35.0,1,24.6,130000
Mahindra,Mojo,300.0,2016,25150.0,25.0,2,26.45,110000
Yamaha,YZF-R15,150.0,2015,30000.0,42.0,1,16.0,65000
Royal-Enfield,Classic,500.0,2013,11012.0,32.0,1,27.2,118200
TVS,Apache,180.0,2015,45.0,45.0,1,17.2,46000
Hero,Glamour,125.0,2014,17000.0,55.0,1,8.9,30000
KTM,Duke,200.0,2016,25000.0,35.0,1,24.6,120000
Royal-Enfield,Classic,500.0,2016,10600.0,32.0,1,27.2,130000
Yamaha,YZF-R15,150.0,2013,12200.0,42.0,2,16.7,70000
TVS,Apache,160.0,2018,60.0,60.0,2,15.2,77812
Hero,Super,125.0,2012,28655.0,75.0,1,9.0,22000
Royal-Enfield,Classic,350.0,2015,32000.0,35.0,1,19.8,90000
Royal-Enfield,Classic,350.0,2015,17600.0,35.0,2,19.8,95000
Bajaj,Pulsar,150.0,2011,65.0,65.0,1,14.85,21200
Hero,CD,100.0,2006,45000.0,65.0,1,7.7,16939
Hero,Splendor,100.0,2012,2977.0,81.0,1,8.2,24100
Yamaha,YZF-R15,150.0,2018,10000.0,0.0,1,18.7,110000
Bajaj,Pulsar,220.0,2012,16000.0,38.0,1,21.0,34700
Bajaj,Avenger,220.0,2020,2400.0,35.0,1,18.76,115000
Bajaj,Pulsar,180.0,2010,25000.0,65.0,1,15.0,22000
Royal-Enfield,Classic,350.0,2015,50000.0,35.0,1,19.8,115500
Hero,Splendor,100.0,2016,6500.0,45.0,1,6.15,23500
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,119400
Bajaj,Avenger,220.0,2019,5500.0,35.0,1,19.0,110000
Bajaj,Avenger,150.0,2018,32000.0,45.0,1,14.3,46500
Honda,CBR,250.0,2018,38.0,38.0,1,25.7,180000
Yamaha,FZs,150.0,2014,21100.0,45.0,2,13.0,45000
Yamaha,YZF-R15,150.0,2019,16200.0,0.0,1,18.7,140000
Suzuki,Gixxer,150.0,2019,15500.0,63.0,1,14.0,92000
Bajaj,Pulsar,220.0,2016,15241.0,38.0,1,21.0,63000
TVS,Victor,110.0,2018,74.0,74.0,2,9.5,30000
KTM,Duke,200.0,2019,16500.0,35.0,2,24.6,155000
Bajaj,Pulsar,220.0,2010,22000.0,38.0,1,21.0,40000
KTM,Duke,250.0,2017,20000.0,0.0,1,29.6,190000
Bajaj,Pulsar,150.0,2012,65.0,65.0,1,14.85,26900
Bajaj,Avenger,220.0,2011,19000.0,40.0,1,19.0,25000
Yamaha,FZs,150.0,2013,22363.0,45.0,1,13.0,45000
Bajaj,Pulsar,150.0,2014,65.0,65.0,1,14.85,45000
TVS,Apache,180.0,2014,45.0,45.0,1,17.2,48000
Yamaha,FZs,150.0,2013,27744.0,45.0,1,13.0,45000
Bajaj,Pulsar,220.0,2014,31773.0,38.0,1,21.0,48000
Royal-Enfield,Bullet,350.0,2020,37.0,37.0,1,19.8,148000
Royal-Enfield,Bullet,500.0,2016,13000.0,25.0,1,26.37,112300
Royal-Enfield,Thunderbird,350.0,2019,25000.0,0.0,1,19.8,165000
Yamaha,YZF-R15,150.0,2016,29963.0,42.0,1,16.7,100000
TVS,Apache,200.0,2017,40.0,40.0,2,20.7,80000
KTM,Duke,390.0,2017,22352.0,25.0,1,42.9,180000
Honda,CB,125.0,2014,65.0,65.0,1,10.0,35000
Yamaha,FZs,150.0,2012,40000.0,45.0,2,13.0,45000
Hero,Xpulse,200.0,2019,800.0,0.0,1,18.1,87000
KTM,RC,390.0,2019,1440.0,26.0,1,42.3,190000
Royal-Enfield,Himalayan,410.0,2017,19000.0,32.0,1,24.5,118000
Royal-Enfield,Classic,350.0,2016,21000.0,35.0,1,19.8,86250
Suzuki,Gixxer,150.0,2016,13998.0,63.0,1,14.0,56969
Yamaha,YZF-R15,150.0,2020,6000.0,0.0,1,18.7,155625
Bajaj,Pulsar,220.0,2013,50000.0,38.0,2,21.0,30000
Hero,Splendor,100.0,2019,7886.0,55.0,1,8.2,65000
Royal-Enfield,Classic,350.0,2014,30000.0,35.0,1,19.8,78750
Royal-Enfield,Thunderbird,350.0,2010,44000.0,35.0,2,19.8,60000
Bajaj,Pulsar,150.0,2013,65.0,65.0,1,14.85,28800
Honda,CB,125.0,2014,65.0,65.0,1,10.0,32500
Bajaj,Pulsar,125.0,2019,16000.0,0.0,1,11.8,62000
Hero,Super,125.0,2019,12700.0,75.0,1,9.0,55000
Suzuki,Gixxer,150.0,2021,7500.0,40.0,1,14.6,150000
KTM,Duke,200.0,2015,20000.0,35.0,1,25.0,89900
Honda,CBR,250.0,2012,29.0,29.0,2,26.15,70000
Hero,CBZ,150.0,2009,61000.0,65.0,1,12.8,25000
Royal-Enfield,Classic,350.0,2021,18000.0,35.0,1,19.1,172100
Bajaj,Discover,150.0,2015,70.0,70.0,1,13.0,25000
Hero,Xpulse,200.0,2019,10900.0,0.0,1,18.1,105100
Hero,Karizma,223.0,2006,47000.0,40.0,1,17.0,20000
Bajaj,Avenger,220.0,2015,29614.0,40.0,1,19.0,55000
Royal-Enfield,Bullet,350.0,2020,37.0,37.0,1,19.8,145000
Bajaj,Platina,100.0,2018,40126.0,90.0,1,8.1,34000
Royal-Enfield,Classic,350.0,2020,3649.0,35.0,1,19.1,155000
Royal-Enfield,Classic,350.0,2019,2000.0,35.0,1,19.8,175000
KTM,Duke,200.0,2017,15000.0,35.0,1,24.6,89999
Royal-Enfield,Classic,350.0,2019,10500.0,35.0,1,19.8,137000
Bajaj,Pulsar,150.0,2016,34600.0,53.0,1,16.8,35000
Royal-Enfield,Continental,535.0,2015,49900.0,26.0,2,29.1,135000
TVS,Apache,180.0,2012,45.0,45.0,2,17.2,32000
Royal-Enfield,Classic,350.0,2017,12000.0,35.0,1,19.8,140000
Jawa,Perak,330.0,2020,3000.0,0.0,1,30.0,189000
KTM,Duke,250.0,2017,6500.0,0.0,1,29.6,205000
Yamaha,YZF-R15,150.0,2019,18000.0,42.0,1,16.0,88000
Bajaj,Discover,100.0,2014,80.0,80.0,1,9.1,17500
TVS,Apache,200.0,2019,40.0,40.0,1,20.7,95000
Royal-Enfield,Classic,350.0,2019,3500.0,35.0,1,19.8,186750
Bajaj,Pulsar,200.0,2016,35.0,35.0,4,24.5,80000
Bajaj,Pulsar,200.0,2016,35.0,35.0,1,24.5,70000
Bajaj,Platina,110.0,2020,8500.0,84.0,1,8.44,61400
Royal-Enfield,Classic,350.0,2017,16100.0,35.0,2,19.8,112100
Yamaha,YZF-R15,150.0,2011,33000.0,42.0,1,16.0,32025
Bajaj,Avenger,220.0,2014,32000.0,40.0,1,19.0,40000
Yamaha,FZ16,150.0,2013,58.0,58.0,1,13.0,33000
Bajaj,Pulsar,220.0,2019,30000.0,38.0,4,21.0,62000
Suzuki,Gixxer,250.0,2019,5924.0,0.0,1,26.1,124350
Honda,CB,160.0,2015,52.0,52.0,2,13.82,45000
Bajaj,Pulsar,200.0,2014,46000.0,40.0,1,24.2,45000
Bajaj,Avenger,150.0,2017,25000.0,45.0,1,14.3,50000
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,130000
Bajaj,Pulsar,220.0,2015,52000.0,38.0,2,21.0,47000
Honda,CBR,250.0,2012,29.0,29.0,2,26.15,60000
TVS,Apache,150.0,2006,45.0,45.0,1,13.7,35000
Royal-Enfield,Classic,350.0,2015,70000.0,35.0,2,19.8,105000
Yamaha,FZ,150.0,2016,58.0,58.0,1,13.0,55000
Bajaj,Avenger,220.0,2014,22033.0,40.0,1,19.0,41000
Royal-Enfield,Classic,350.0,2019,9000.0,35.0,1,19.8,180000
Bajaj,Pulsar,180.0,2017,10000.0,65.0,1,17.0,85000
Yamaha,YZF-R15,150.0,2012,28000.0,42.0,1,16.7,80000
Hero,CD,100.0,2006,60000.0,65.0,1,7.7,12119
Royal-Enfield,Classic,350.0,2017,21000.0,35.0,1,19.8,155000
Honda,X-Blade,160.0,2019,30000.0,0.0,1,13.93,66000
Hero,CD,100.0,2012,59000.0,65.0,1,7.7,35000
TVS,Apache,160.0,2017,60.0,60.0,1,15.2,60000
Suzuki,Gixxer,150.0,2020,6000.0,40.0,1,14.6,132600
Yamaha,Crux,110.0,2002,60.0,60.0,1,7.5,27000
Suzuki,Gixxer,150.0,2018,24000.0,40.0,1,14.6,80000
Hero,Passion,100.0,2019,22465.0,84.0,1,8.2,44000
Suzuki,Intruder,150.0,2020,2000.0,0.0,1,14.6,112800
Bajaj,Pulsar,200.0,2018,42.0,42.0,1,23.2,96000
Bajaj,Pulsar,200.0,2018,42.0,42.0,1,23.2,96500
Royal-Enfield,Classic,350.0,2013,20000.0,35.0,1,19.8,110000
TVS,Apache,180.0,2020,45.0,45.0,1,16.3,86400
Royal-Enfield,Classic,500.0,2017,15960.0,25.0,1,27.2,165000
TVS,Apache,200.0,2021,40.0,40.0,1,20.21,135000
Royal-Enfield,Classic,350.0,2013,71000.0,35.0,2,19.8,70000
Yamaha,FZ,150.0,2012,58.0,58.0,2,13.0,40000
Yamaha,FZ,150.0,2015,58.0,58.0,1,13.0,45000
Royal-Enfield,Classic,500.0,2017,6000.0,35.0,1,27.2,134400
Royal-Enfield,Electra,350.0,2017,23126.0,25.0,1,19.8,110000
Bajaj,Pulsar,125.0,2020,8000.0,62.0,1,11.64,74000
Royal-Enfield,Thunderbird,350.0,2018,7000.0,40.0,1,19.8,160000
Royal-Enfield,Bullet,350.0,2019,4300.0,0.0,1,19.8,130000
Yamaha,YZF-R15,150.0,2018,9500.0,0.0,1,18.7,105000
Hero,HF,100.0,2017,20000.0,55.0,1,6.15,20000
Bajaj,Pulsar,200.0,2016,35.0,35.0,1,24.5,75000
Yamaha,FZ16,150.0,2011,58.0,58.0,1,13.0,35000
Hero,Splendor,100.0,2013,30768.0,45.0,1,6.15,35000
Yamaha,FZs,150.0,2014,26330.0,45.0,1,13.0,45400
Bajaj,Pulsar,150.0,2009,65.0,65.0,2,14.85,10125
Suzuki,Gixxer,150.0,2019,13500.0,63.0,1,14.0,88187
Honda,CB,150.0,2013,60.0,60.0,1,14.0,35275
Royal-Enfield,Classic,350.0,2021,900.0,35.0,1,19.1,233438
Jawa,Forty,295.0,2019,1600.0,0.0,1,27.0,155625
TVS,Apache,180.0,2020,45.0,45.0,3,17.3,63000
Royal-Enfield,Standard,350.0,2019,30.0,30.0,1,18.0,145000
Royal-Enfield,Standard,350.0,2020,30.0,30.0,1,18.0,160000
Royal-Enfield,Classic,350.0,2017,13000.0,35.0,1,19.8,145000
Royal-Enfield,Standard,350.0,2019,30.0,30.0,1,18.0,150000
Hero,HF,100.0,2018,12000.0,55.0,1,6.15,50000
KTM,Duke,390.0,2017,14000.0,25.0,1,42.9,185000
KTM,Duke,390.0,2019,14000.0,25.0,1,42.9,245000
KTM,Duke,125.0,2020,5000.0,0.0,1,14.3,125000
Bajaj,Avenger,220.0,2017,7400.0,40.0,1,19.0,66900
Bajaj,Avenger,220.0,2016,6790.0,35.0,1,19.0,60000
Bajaj,Avenger,220.0,2017,12000.0,35.0,1,19.0,56300
Yamaha,FZs,150.0,2015,18000.0,45.0,2,13.0,30000
TVS,Apache,200.0,2018,40.0,40.0,2,20.23,73000
TVS,Apache,180.0,2016,45.0,45.0,1,17.3,53000
TVS,Radeon,110.0,2020,7000.0,63.0,1,8.0,60000
TVS,Apache,200.0,2017,40.0,40.0,2,20.7,65000
Bajaj,Pulsar,125.0,2020,67000.0,62.0,2,11.64,56600
Honda,CB,150.0,2011,60.0,60.0,1,14.0,35000
TVS,Apache,200.0,2017,40.0,40.0,1,20.7,70000
Yamaha,Fazer,150.0,2011,45.0,45.0,1,13.0,39655
Hero,Ignitor,125.0,2013,38000.0,55.0,1,11.0,39425
Bajaj,CT,100.0,2019,20850.0,67.0,1,8.1,50000
Bajaj,Discover,100.0,2013,80.0,80.0,1,7.7,28000
KTM,RC,200.0,2019,14800.0,35.0,1,25.1,180000
Yamaha,FZs,150.0,2015,18000.0,45.0,1,13.0,48000
Hero,Splendor,100.0,2019,16000.0,81.0,1,8.2,59000
Royal-Enfield,Bullet,350.0,2019,37.0,37.0,1,19.8,136000
Royal-Enfield,Standard,350.0,2019,30.0,30.0,1,18.0,135000
Bajaj,Pulsar,200.0,2020,42.0,42.0,1,23.2,105000
Royal-Enfield,Bullet,500.0,2019,43574.0,25.0,1,26.1,190000
KTM,RC,390.0,2021,1600.0,26.0,1,42.3,296000
KTM,Duke,200.0,2013,25000.0,35.0,3,25.0,74400
Royal-Enfield,Classic,350.0,2017,17415.0,35.0,2,19.8,138880
Yamaha,YZF-R15,150.0,2020,7000.0,0.0,1,18.7,148800
Honda,CBR,150.0,2013,51000.0,38.0,2,18.28,62496
Royal-Enfield,Standard,350.0,2019,30.0,30.0,1,18.0,143840
Bajaj,Pulsar,200.0,2017,42.0,42.0,1,23.2,75000
Honda,CB,110.0,2013,71.0,71.0,1,9.0,40000
Royal-Enfield,Thunderbird,350.0,2018,29000.0,40.0,1,19.8,155000
Royal-Enfield,Machismo,350.0,2000,27000.0,30.0,2,18.0,100000
Bajaj,V12,125.0,2017,35000.0,57.0,1,12.0,45000
Hero,Xtreme,160.0,2020,15000.0,55.0,1,15.0,93000
Royal-Enfield,Himalayan,410.0,2018,6000.0,32.0,1,24.5,172000
Royal-Enfield,Himalayan,410.0,2017,16020.0,32.0,1,24.5,150000
Bajaj,Avenger,150.0,2017,52000.0,45.0,1,14.3,62000
Bajaj,Pulsar,200.0,2015,42.0,42.0,1,23.2,45650
Royal-Enfield,Classic,350.0,2010,31200.0,35.0,1,19.8,69512
Bajaj,Avenger,220.0,2013,27000.0,40.0,1,19.0,35000
KTM,RC,390.0,2016,26000.0,26.0,1,42.3,128000
Jawa,Perak,330.0,2021,3300.0,0.0,1,30.0,210000
Honda,CB,110.0,2012,71.0,71.0,1,9.0,22500
Bajaj,Pulsar,180.0,2019,20000.0,65.0,1,17.0,86948
TVS,Apache,160.0,2010,60.0,60.0,2,15.2,29500
Yamaha,YZF-R15,150.0,2018,12500.0,0.0,1,18.7,125000
Royal-Enfield,Classic,350.0,2021,800.0,35.0,1,19.1,236000
Honda,CB,125.0,2017,65.0,65.0,1,10.0,45000
Hero,CBZ,150.0,2011,39000.0,65.0,1,14.4,20500
Hero,Passion,100.0,2013,21000.0,5.0,1,8.2,35500
TVS,Apache,310.0,2021,3500.0,22.0,1,33.0,250000
Hero,Passion,100.0,2017,20000.0,5.0,1,8.2,45000
Bajaj,Pulsar,200.0,2013,35.0,35.0,2,23.19,45000
Hero,Passion,100.0,2008,30000.0,5.0,1,8.2,24500
Bajaj,Discover,100.0,2011,80.0,80.0,1,7.7,23000
Bajaj,Avenger,220.0,2018,11690.0,53.0,1,19.0,70000
KTM,Duke,125.0,2019,2500.0,0.0,1,14.3,135000
KTM,RC,200.0,2018,3500.0,35.0,1,25.1,166000
Bajaj,Avenger,220.0,2016,16799.0,53.0,2,19.0,54998
Bajaj,Discover,150.0,2015,70.0,70.0,1,13.0,32000
Royal-Enfield,Electra,350.0,2014,18113.0,37.0,1,19.0,90000
Bajaj,Avenger,220.0,2020,8500.0,45.0,1,14.3,100000
TVS,Apache,160.0,2019,60.0,60.0,1,15.2,70000
Yamaha,FZ25,250.0,2019,29000.0,43.0,1,20.3,150000
KTM,Duke,390.0,2013,21421.0,25.0,4,44.0,108000
KTM,RC,390.0,2016,11600.0,26.0,1,42.3,162899
TVS,Apache,160.0,2019,60.0,60.0,1,15.2,83000
Bajaj,Pulsar,150.0,2019,65.0,65.0,1,15.0,68000
Royal-Enfield,Classic,350.0,2018,11794.0,35.0,1,19.8,144200
Royal-Enfield,Thunderbird,350.0,2015,24000.0,40.0,1,19.8,112300
Royal-Enfield,Thunderbird,350.0,2018,25000.0,40.0,1,19.8,150000
Royal-Enfield,Classic,350.0,2013,21500.0,35.0,1,19.8,95000
Royal-Enfield,Interceptor,650.0,2019,19000.0,0.0,1,47.0,265000
Royal-Enfield,Himalayan,410.0,2020,1400.0,32.0,1,24.3,230600
Royal-Enfield,Classic,500.0,2013,11000.0,32.0,2,27.2,88000
Royal-Enfield,Classic,350.0,2017,12000.0,35.0,1,19.8,105000
Royal-Enfield,Thunderbird,350.0,2015,24000.0,40.0,1,19.8,115000
Royal-Enfield,Himalayan,410.0,2017,7700.0,32.0,1,24.5,150000
Honda,CD,110.0,2019,84.0,84.0,1,8.31,46100
Hero,Passion,100.0,2004,32000.0,55.0,1,7.5,15000
Bajaj,Pulsar,220.0,2018,24000.0,38.0,1,21.0,88187
Royal-Enfield,Thunderbird,350.0,2018,12000.0,40.0,1,19.8,120000
Royal-Enfield,Electra,350.0,2017,12129.0,25.0,1,19.8,120000
Yamaha,SZR,150.0,2012,30000.0,0.0,1,12.0,16000
Yamaha,FZ25,250.0,2017,38000.0,43.0,1,20.3,95000
Bajaj,Avenger,220.0,2013,45000.0,40.0,1,19.0,45000
TVS,Apache,200.0,2018,40.0,40.0,1,20.7,72100
Hero,Passion,100.0,2018,17123.0,84.0,1,8.2,51500
Hero,Passion,110.0,2018,23000.0,0.0,1,9.3,45000
Benelli,302R,302.0,2017,11000.0,0.0,1,38.26,230000
Royal-Enfield,Thunderbird,350.0,2009,24900.0,35.0,1,19.8,60000
Royal-Enfield,Himalayan,410.0,2017,47000.0,32.0,1,24.5,153400
Hero,Achiever,150.0,2017,5000.0,45.0,1,13.0,37700
Royal-Enfield,Bullet,500.0,2016,22800.0,25.0,1,26.37,126100
Bajaj,Pulsar,220.0,2017,40000.0,38.0,1,21.0,54000
Bajaj,Pulsar,150.0,2018,65.0,65.0,2,15.0,58000
Bajaj,Avenger,220.0,2015,19000.0,40.0,2,19.0,47800
Hero,Passion,110.0,2015,30000.0,55.0,1,6.72,36500
Bajaj,Pulsar,150.0,2019,65.0,65.0,1,15.0,72800
Bajaj,Avenger,220.0,2015,18000.0,40.0,1,19.0,45000
Royal-Enfield,Classic,350.0,2020,1736.0,35.0,1,19.1,180000
Royal-Enfield,Bullet,350.0,2019,45000.0,35.0,1,19.8,75000
Bajaj,Avenger,220.0,2018,3500.0,35.0,1,19.0,75000
Bajaj,Avenger,220.0,2015,16457.0,40.0,2,19.0,50000
TVS,Apache,200.0,2018,40.0,40.0,1,20.7,75000
Benelli,302R,302.0,2018,23933.0,0.0,1,38.26,270000
Hero,Splendor,110.0,2016,13000.0,55.0,1,9.3,20000
Yamaha,YZF-R15,150.0,2013,30000.0,42.0,3,16.0,37200
Yamaha,FZs,150.0,2015,41000.0,45.0,1,13.0,36550
TVS,Apache,150.0,2012,45.0,45.0,4,13.7,35000
TVS,Apache,200.0,2018,40.0,40.0,1,20.23,92500
Royal-Enfield,Classic,350.0,2017,6900.0,35.0,1,19.8,150000
Bajaj,Pulsar,200.0,2016,35.0,35.0,1,24.5,92700
Honda,CB,125.0,2017,65.0,65.0,1,10.0,42000
Yamaha,YZF-R15,150.0,2020,15000.0,40.0,1,18.3,130000
Royal-Enfield,Classic,350.0,2020,2160.0,35.0,1,19.8,170000
Royal-Enfield,Himalayan,410.0,2018,16000.0,32.0,1,24.5,175000
Hero,Passion,100.0,2002,58000.0,55.0,2,7.5,3900
Royal-Enfield,Thunderbird,350.0,2012,21265.0,40.0,1,19.8,80000
Royal-Enfield,Classic,350.0,2019,16800.0,35.0,1,19.8,145600
Yamaha,Fazer,150.0,2010,45.0,45.0,1,13.0,16000
TVS,Apache,180.0,2016,45.0,45.0,1,17.3,52000
Royal-Enfield,Classic,500.0,2010,2500.0,32.0,1,27.2,88000
Suzuki,Gixxer,150.0,2017,33100.0,40.0,1,14.6,65000
Hero,Splendor,100.0,2015,33000.0,81.0,1,8.2,35000
Royal-Enfield,Bullet,350.0,2013,45000.0,40.0,1,19.8,80000
KTM,Duke,390.0,2018,18000.0,25.0,1,42.9,207100
Bajaj,Pulsar,220.0,2015,55333.0,38.0,1,21.0,47300
Honda,CB,160.0,2017,52.0,52.0,1,15.44,65000
Bajaj,Pulsar,150.0,2019,65.0,65.0,1,15.0,84490
Yamaha,YZF-R15,150.0,2019,16700.0,0.0,1,18.7,120000
Bajaj,Pulsar,200.0,2016,35.0,35.0,2,24.5,85000
Bajaj,Pulsar,200.0,2017,35.0,35.0,2,24.5,79000
Bajaj,Pulsar,200.0,2015,35.0,35.0,2,24.16,82000
Bajaj,Pulsar,200.0,2021,35.0,35.0,4,23.7,69600
Bajaj,Pulsar,200.0,2019,35.0,35.0,4,24.5,51000
Bajaj,Pulsar,200.0,2018,35.0,35.0,4,24.5,56000
Hero,Passion,100.0,2011,43000.0,5.0,2,8.2,20000
Yamaha,FZS-FI,150.0,2020,24000.0,0.0,1,13.0,95520
Royal-Enfield,Classic,350.0,2017,14000.0,35.0,2,19.8,134823
Royal-Enfield,Bullet,350.0,2014,11000.0,40.0,1,19.8,90000
Royal-Enfield,Bullet,350.0,2015,30720.0,40.0,1,19.8,107000
Bajaj,XCD,135.0,2009,50000.0,60.0,1,9.4,10000
Bajaj,Pulsar,150.0,2011,65.0,65.0,1,14.85,23200
Honda,CBR,250.0,2011,33500.0,29.0,2,26.15,60000
Bajaj,Discover,125.0,2013,19508.0,65.0,1,12.5,30000
Bajaj,Pulsar,160.0,2018,71000.0,0.0,2,15.5,59000
Royal-Enfield,Classic,350.0,2018,35000.0,35.0,1,19.8,147100
Mahindra,Centuro,110.0,2015,28000.0,60.0,1,8.5,28000
Bajaj,Pulsar,180.0,2016,22000.0,65.0,1,17.0,45000
Yamaha,FZs,150.0,2008,45000.0,45.0,1,13.0,20000
Kawasaki,Z650,650.0,2019,3100.0,30.0,1,67.2,540000
Bajaj,Pulsar,220.0,2016,35000.0,38.0,2,21.0,59000
Bajaj,Pulsar,135.0,2012,40000.0,64.0,1,13.0,20100
Yamaha,FZS,150.0,2019,14000.0,52.0,1,12.9,100000
Hero,Xtreme,200.0,2020,3000.0,0.0,1,18.1,82000
Bajaj,Discover,125.0,2007,55051.0,65.0,1,12.5,15000
Royal-Enfield,Interceptor,650.0,2019,800.0,0.0,1,47.0,200000
Hero,Passion,100.0,2010,25000.0,5.0,1,8.2,21000
Hero,Passion,100.0,2009,22000.0,5.0,2,8.2,19000
Bajaj,Pulsar,220.0,2019,63000.0,38.0,4,21.0,47200
Honda,CB,125.0,2019,65.0,65.0,1,10.0,51000
Bajaj,CT,100.0,2016,32604.0,89.0,1,8.1,29500
Royal-Enfield,Standard,350.0,2009,30.0,30.0,1,18.0,120000
Bajaj,V15,150.0,2017,17000.0,57.0,1,11.8,38000
Royal-Enfield,Standard,350.0,2019,30.0,30.0,1,18.0,152000
Royal-Enfield,Standard,350.0,2017,37.0,37.0,1,19.8,142000
Royal-Enfield,Standard,350.0,2010,37.0,37.0,1,19.8,172000
Royal-Enfield,Standard,350.0,2009,30.0,30.0,4,18.0,160000
Royal-Enfield,Standard,350.0,2018,37.0,37.0,1,19.8,155000
Harley-Davidson,Iron,883.0,2015,2500.0,20.0,1,50.0,570625
Yamaha,YZF-R15,150.0,2018,9200.0,0.0,1,18.7,109900
Royal-Enfield,Thunderbird,350.0,2019,5800.0,40.0,1,19.8,177000
Honda,CBF,125.0,2012,65.0,65.0,1,11.0,18200
Bajaj,Avenger,180.0,2005,50000.0,40.0,2,19.0,30000
Royal-Enfield,Thunderbird,350.0,2018,15917.0,40.0,1,19.8,101596
Bajaj,Pulsar,200.0,2018,35.0,35.0,1,24.5,104000
Hero,Xtreme,200.0,2019,550.0,0.0,1,18.1,86000
Suzuki,Intruder,150.0,2018,17000.0,0.0,1,14.6,79400
Hero,Xtreme,200.0,2019,10300.0,39.0,1,18.1,86600
Bajaj,Discover,135.0,2007,36948.0,65.0,1,9.64,14000
Royal-Enfield,Classic,500.0,2016,24520.0,32.0,1,27.2,121700
Honda,CB300R,300.0,2019,7000.0,0.0,1,30.0,230000
Hero,Xtreme,200.0,2020,950.0,39.0,1,18.1,90000
Royal-Enfield,Classic,500.0,2017,51000.0,32.0,1,27.2,135000
Honda,CBR,250.0,2017,38.0,38.0,1,26.15,132300
Bajaj,Avenger,220.0,2018,10000.0,53.0,1,19.0,72000
Jawa,Perak,330.0,2020,1300.0,0.0,1,30.0,230000
Yamaha,YZF-R15,150.0,2017,14500.0,42.0,1,16.7,70000
Royal-Enfield,Thunderbird,350.0,2017,13000.0,40.0,1,19.8,115000
Royal-Enfield,Thunderbird,350.0,2014,20000.0,40.0,1,19.8,69999
Suzuki,Intruder,150.0,2019,520.0,0.0,1,14.6,75000
Bajaj,Pulsar,150.0,2012,65.0,65.0,1,14.85,26751
KTM,RC,390.0,2018,18000.0,26.0,1,42.3,200000
Hero,Passion,100.0,2011,45000.0,5.0,1,8.2,19280
Royal-Enfield,Thunderbird,350.0,2019,11000.0,0.0,1,19.8,123750
Honda,CBR,150.0,2013,29461.0,38.0,2,18.28,45000
Royal-Enfield,Classic,350.0,2019,35000.0,35.0,1,19.8,140000
Yamaha,FZ,150.0,2017,58.0,58.0,1,13.0,45050
KTM,Duke,250.0,2019,9500.0,0.0,1,29.6,175000
Royal-Enfield,Bullet,500.0,2017,17600.0,25.0,1,26.37,139000
Suzuki,Gixxer,150.0,2018,15000.0,40.0,1,14.6,75900
Yamaha,FZ16,150.0,2016,58.0,58.0,1,13.0,51100
Royal-Enfield,Thunderbird,500.0,2012,7000.0,25.0,1,27.2,70550
Royal-Enfield,Classic,350.0,2019,6500.0,35.0,1,19.8,125000
TVS,Apache,200.0,2018,40.0,40.0,1,20.7,95000
Yamaha,FZs,150.0,2014,32370.0,45.0,1,13.0,44000
Royal-Enfield,Thunderbird,500.0,2013,10000.0,25.0,1,27.2,60000
Royal-Enfield,Classic,350.0,2018,7000.0,35.0,1,19.8,132500
TVS,Star,110.0,2008,35000.0,85.0,1,8.2,11000
TVS,Victor,110.0,2016,74.0,74.0,1,9.5,36000
Yamaha,YZF-R15,150.0,2014,50000.0,42.0,1,16.0,57700
Bajaj,Avenger,220.0,2016,14000.0,53.0,2,19.0,47000
Royal-Enfield,Thunderbird,350.0,2012,33000.0,40.0,1,19.8,96900
KTM,RC,390.0,2016,20000.0,26.0,2,42.3,125000
Royal-Enfield,Thunderbird,350.0,2016,32000.0,40.0,2,19.8,118700
Honda,CB,160.0,2018,52.0,52.0,1,15.44,72500
Royal-Enfield,Thunderbird,350.0,2019,8000.0,0.0,1,19.8,127500
Royal-Enfield,Classic,500.0,2018,11820.0,35.0,1,27.2,158000
Royal-Enfield,Bullet,500.0,2019,23000.0,25.0,1,26.1,145000
Royal-Enfield,Bullet,350.0,2019,39000.0,0.0,1,19.8,100700
Royal-Enfield,Thunderbird,350.0,2017,31000.0,40.0,1,19.8,127500
Hero,CBZ,150.0,2009,28500.0,65.0,1,14.4,13300
Hero,Karizma,223.0,2010,39000.0,40.0,1,17.0,50000
Suzuki,Gixxer,150.0,2018,30045.0,63.0,1,14.0,80000
KTM,Duke,200.0,2013,22500.0,35.0,1,25.0,65000
TVS,Apache,160.0,2015,60.0,60.0,1,15.0,52200
Royal-Enfield,Bullet,350.0,2015,32000.0,35.0,2,19.8,90000
Yamaha,YZF-R15,150.0,2014,45000.0,42.0,1,16.7,55000
TVS,Apache,160.0,2017,60.0,60.0,1,15.2,58700
Bajaj,Dominar,400.0,2018,28.0,28.0,1,34.5,135000
Bajaj,Pulsar,200.0,2013,35.0,35.0,4,23.19,32000
Hero,Passion,100.0,2018,17000.0,84.0,1,8.2,42000
Royal-Enfield,Classic,500.0,2018,11000.0,32.0,1,27.2,160000
Royal-Enfield,Bullet,350.0,2017,16090.0,35.0,1,19.8,122400
Hero,CBZ,150.0,2011,27000.0,65.0,1,14.4,25000
