brand_name,model_name,motor_size,years,kms_driven,mileage,owner,power,price
Suzuki,Gixxer,150.0,2,9800.0,63.0,1,14.0,80000
Hero,Passion,100.0,2,6721.0,84.0,1,8.2,63000
Yamaha,FZ,150.0,7,58.0,58.0,1,13.0,46000
Triumph,Street,900.0,2,8000.0,20.0,2,54.2,600000
Royal-Enfield,Classic,500.0,5,16000.0,32.0,1,27.2,136400
Bajaj,Avenger,150.0,5,22000.0,50.0,1,14.3,55000
Yamaha,FZ25,250.0,3,14800.0,43.0,1,20.3,105000
TVS,Apache,200.0,4,40.0,40.0,1,20.7,70000
TVS,Apache,180.0,7,45.0,45.0,1,17.2,47100
TVS,Apache,200.0,3,40.0,40.0,1,20.23,85000
Royal-Enfield,Classic,350.0,5,21000.0,35.0,1,19.8,113300
Yamaha,Fazer,150.0,6,45.0,45.0,1,13.0,31250
Royal-Enfield,Classic,350.0,4,20000.0,35.0,1,19.8,133400
Honda,CB,160.0,2,52.0,52.0,1,15.44,88900
TVS,Apache,160.0,2,60.0,60.0,1,15.0,73000
Royal-Enfield,Classic,350.0,4,27000.0,35.0,1,19.8,130000
Harley-Davidson,Street,750.0,5,2230.0,20.0,1,47.0,379999
Royal-Enfield,Classic,350.0,8,41000.0,35.0,1,19.8,103200
Royal-Enfield,Thunderbird,350.0,7,26000.0,40.0,1,19.8,97500
Royal-Enfield,Classic,350.0,4,5000.0,35.0,1,19.8,141000
Royal-Enfield,Thunderbird,350.0,8,31547.0,40.0,1,19.8,93500
Royal-Enfield,Continental,535.0,4,2500.0,26.0,1,29.1,150000
Yamaha,YZF-R15,150.0,12,35779.0,42.0,1,16.0,47000
Bajaj,Pulsar,220.0,5,24000.0,38.0,2,21.0,48750
Honda,CB,125.0,1,11037.0,60.0,1,10.59,50000
Hero,Splendor,100.0,3,13500.0,81.0,1,8.2,45000
Bajaj,Pulsar,180.0,5,48000.0,65.0,1,17.0,42000
Bajaj,Pulsar,150.0,7,65.0,65.0,1,14.85,35000
TVS,Apache,160.0,4,60.0,60.0,1,15.2,56800
Royal-Enfield,Classic,350.0,10,37000.0,35.0,1,19.8,97100
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,95000
Hero,Passion,100.0,8,44000.0,5.0,1,8.2,37000
Royal-Enfield,Classic,500.0,3,7000.0,32.0,1,27.2,150000
TVS,Apache,200.0,3,40.0,40.0,1,20.7,84000
Triumph,Street,765.0,4,30000.0,20.0,1,111.0,750000
Honda,CD,110.0,2,84.0,84.0,1,8.31,45000
Kawasaki,Ninja,250.0,9,28000.0,25.0,1,29.9,121771
Hero,Passion,100.0,2,100000.0,5.0,1,8.2,28500
Bajaj,Discover,110.0,3,20104.0,0.0,1,8.6,43000
Bajaj,Pulsar,150.0,6,65.0,65.0,1,14.85,41300
Bajaj,Pulsar,150.0,1,65.0,65.0,3,13.8,62300
Bajaj,Pulsar,150.0,5,32000.0,53.0,1,16.8,31694
Royal-Enfield,Classic,500.0,7,10100.0,32.0,2,27.2,93500
Honda,CBR,250.0,4,38.0,38.0,1,26.15,90600
Harley-Davidson,Street,750.0,3,5000.0,20.0,1,47.0,475000
Yamaha,FZS,150.0,2,14500.0,52.0,1,12.9,82000
Jawa,Forty,295.0,2,3800.0,0.0,1,27.0,138750
TVS,Apache,160.0,3,95000.0,0.0,2,16.1,60700
TVS,Apache,160.0,2,10000.0,0.0,1,16.1,67500
Royal-Enfield,Classic,350.0,2,16587.0,35.0,1,19.8,140000
Bajaj,Pulsar,180.0,8,15000.0,65.0,1,15.0,30200
Hero,Splendor,100.0,5,3000.0,55.0,1,8.2,28000
Royal-Enfield,Thunderbird,350.0,6,37000.0,40.0,1,19.8,115000
Royal-Enfield,Thunderbird,350.0,8,25000.0,40.0,1,19.8,90000
Bajaj,Pulsar,200.0,8,35.0,35.0,2,23.19,40000
KTM,RC,200.0,2,20000.0,35.0,1,25.1,165900
Yamaha,Fazer,150.0,9,45.0,45.0,1,13.0,21000
Bajaj,Dominar,400.0,3,28.0,28.0,1,34.5,135000
Royal-Enfield,Thunderbird,350.0,16,45000.0,30.0,2,19.8,40000
Bajaj,Discover,125.0,8,5000.0,65.0,1,12.5,21700
Royal-Enfield,Thunderbird,350.0,3,28500.0,0.0,1,19.8,135000
Royal-Enfield,Classic,350.0,4,16000.0,35.0,1,19.8,118000
Hero,Passion,100.0,3,22000.0,84.0,1,8.2,47000
Bajaj,Avenger,150.0,5,13000.0,50.0,1,14.3,42000
Royal-Enfield,Bullet,350.0,14,48000.0,30.0,1,19.8,40000
Royal-Enfield,Classic,350.0,1,7200.0,35.0,1,19.1,190000
TVS,Apache,160.0,5,60.0,60.0,1,15.2,57000
KTM,Duke,200.0,3,30000.0,35.0,1,24.6,125000
Yamaha,YZF-R15,150.0,8,20000.0,42.0,1,16.7,72000
Bajaj,Pulsar,220.0,2,95000.0,38.0,2,21.0,58700
Hero,Passion,110.0,2,4414.0,55.0,1,8.0,55000
Royal-Enfield,Thunderbird,350.0,7,30000.0,40.0,1,19.8,97300
Royal-Enfield,Thunderbird,350.0,10,40000.0,35.0,1,19.8,80000
Bajaj,Pulsar,180.0,4,36000.0,65.0,1,17.0,57300
Royal-Enfield,Thunderbird,350.0,5,5000.0,40.0,2,19.8,100000
Royal-Enfield,Bullet,350.0,30,68000.0,37.0,1,19.8,95000
Yamaha,YZF-R15,150.0,9,37000.0,42.0,1,16.0,39352
Bajaj,V15,150.0,4,28000.0,57.0,2,11.8,32000
KTM,RC,390.0,6,37000.0,26.0,1,43.0,98000
Harley-Davidson,Iron,883.0,4,27000.0,20.0,1,50.0,540000
Bajaj,Pulsar,150.0,14,65.0,65.0,1,14.85,16000
Honda,CB,125.0,3,65.0,65.0,1,10.0,42248
Bajaj,Pulsar,220.0,4,5900.0,38.0,1,21.0,69000
Hero,Passion,100.0,3,18000.0,5.0,1,8.2,47000
Bajaj,Avenger,220.0,3,1700.0,40.0,1,19.0,84000
Bajaj,Avenger,220.0,4,10150.0,35.0,1,19.0,69000
Benelli,302R,302.0,3,15025.0,0.0,2,38.26,240000
Royal-Enfield,Classic,350.0,8,20000.0,35.0,1,19.8,97000
KTM,RC,200.0,4,12500.0,35.0,1,25.1,129687
KTM,RC,200.0,2,12000.0,35.0,1,25.1,181562
Bajaj,V15,150.0,4,26000.0,57.0,2,11.8,32000
Royal-Enfield,Classic,350.0,0,4500.0,35.0,1,19.1,228250
Bajaj,V15,150.0,4,24853.0,57.0,2,11.8,30144
TVS,Sport,100.0,5,18986.0,95.0,1,7.4,27000
Hero,Splendor,110.0,4,35000.0,55.0,1,9.3,35000
Royal-Enfield,Bullet,350.0,1,37.0,37.0,1,19.8,150000
Honda,CB,150.0,11,60.0,60.0,1,14.0,40000
Yamaha,YZF-R15,150.0,7,30000.0,42.0,2,16.7,68000
Yamaha,Fazer,150.0,7,45.0,45.0,1,13.0,35000
Benelli,Leoncino,500.0,2,3300.0,0.0,1,46.8,435262
Ducati,Monster,821.0,3,13.0,13.0,1,110.4,816300
Bajaj,Pulsar,150.0,5,65.0,65.0,1,15.0,44000
TVS,Apache,180.0,4,45.0,45.0,1,17.2,62100
Bajaj,Pulsar,150.0,5,65.0,65.0,1,15.0,53000
Bajaj,Pulsar,180.0,11,53000.0,65.0,1,15.0,19000
Bajaj,Pulsar,125.0,2,65000.0,0.0,1,11.8,54800
Bajaj,Pulsar,200.0,1,42.0,42.0,4,23.2,51000
Bajaj,Pulsar,125.0,2,56000.0,0.0,1,11.8,56000
TVS,Apache,200.0,5,40.0,40.0,1,20.23,50000
TVS,Apache,160.0,1,95000.0,0.0,2,15.6,65000
Bajaj,Pulsar,200.0,3,42.0,42.0,3,23.2,55400
Bajaj,Pulsar,180.0,10,5000.0,65.0,1,15.0,22100
Hero,Passion,110.0,6,17500.0,55.0,1,6.72,31000
Bajaj,Pulsar,220.0,9,18500.0,38.0,1,21.0,25000
Hero,Splendor,110.0,5,18500.0,55.0,1,9.3,33000
TVS,Apache,160.0,2,95000.0,0.0,1,16.1,56000
Yamaha,FZs,150.0,6,15000.0,45.0,1,13.0,48500
KTM,Duke,250.0,2,13000.0,0.0,1,29.6,172000
Yamaha,FZs,150.0,7,25000.0,45.0,1,13.0,38000
Bajaj,Pulsar,200.0,6,35.0,35.0,3,24.16,57700
Bajaj,V15,150.0,4,38456.0,57.0,1,11.8,32250
Bajaj,Pulsar,125.0,1,85000.0,62.0,1,11.64,61000
Bajaj,Pulsar,200.0,6,26500.0,40.0,1,24.2,57612
Bajaj,Pulsar,200.0,4,35.0,35.0,1,24.5,92665
Bajaj,Pulsar,150.0,6,65.0,65.0,1,14.85,43000
Bajaj,Pulsar,150.0,2,65.0,65.0,1,15.0,55000
Hero,Xpulse,200.0,1,9200.0,46.0,1,17.8,102000
Royal-Enfield,Classic,350.0,4,42000.0,35.0,1,19.8,135000
Suzuki,Gixxer,150.0,2,1100.0,63.0,1,14.0,125000
KTM,Duke,390.0,3,24000.0,25.0,1,42.9,205000
TVS,Apache,160.0,3,60.0,60.0,1,15.2,56000
TVS,Apache,160.0,2,60.0,60.0,1,15.2,56000
KTM,RC,125.0,1,97000.0,40.0,4,14.5,68000
Bajaj,Pulsar,150.0,2,65.0,65.0,1,15.0,58700
Suzuki,Inazuma,250.0,7,17500.0,30.0,1,24.0,140000
Bajaj,Pulsar,200.0,2,42.0,42.0,1,23.2,120000
KTM,Duke,200.0,4,7500.0,35.0,1,24.6,127500
Bajaj,Dominar,400.0,4,28.0,28.0,2,34.5,115000
Bajaj,Pulsar,220.0,10,34000.0,38.0,1,21.0,30000
Bajaj,Pulsar,180.0,10,7000.0,65.0,1,15.0,24200
Royal-Enfield,Thunderbird,350.0,3,9404.0,40.0,1,19.8,136000
Yamaha,FZS-FI,150.0,1,13000.0,0.0,1,13.0,111000
Bajaj,Platina,100.0,3,9423.0,90.0,1,8.1,52000
Royal-Enfield,Classic,350.0,3,14000.0,35.0,1,19.8,156000
TVS,Apache,160.0,2,60.0,60.0,1,15.2,82000
Bajaj,Dominar,400.0,3,28.0,28.0,1,34.5,142400
KTM,Duke,390.0,1,1900.0,25.0,1,42.9,277466
Yamaha,YZF-R15,150.0,1,3200.0,0.0,1,18.7,129940
TVS,Radeon,110.0,2,5300.0,0.0,1,8.2,48000
TVS,Apache,200.0,3,40.0,40.0,1,20.7,93500
KTM,RC,200.0,3,95000.0,35.0,4,25.1,79000
Royal-Enfield,Classic,500.0,3,20100.0,32.0,1,27.2,145000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,80000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,82000
Royal-Enfield,Classic,350.0,7,44000.0,35.0,1,19.8,100000
Bajaj,Pulsar,200.0,7,50000.0,40.0,1,24.2,50000
Yamaha,FZ25,250.0,3,13000.0,43.0,1,20.3,128600
Hero,Passion,110.0,0,1700.0,0.0,1,9.02,72400
Bajaj,Pulsar,150.0,10,65.0,65.0,1,14.85,21000
KTM,Duke,200.0,5,65000.0,35.0,4,24.6,54000
Bajaj,Pulsar,160.0,1,60000.0,0.0,1,15.5,84000
Bajaj,CT,100.0,15,11900.0,89.0,2,8.1,20000
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,86219
Hero,Super,125.0,2,19000.0,75.0,1,9.0,56000
Royal-Enfield,Classic,500.0,3,24212.0,32.0,1,27.2,112546
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,60966
Bajaj,Pulsar,200.0,4,35.0,35.0,2,24.5,97800
Honda,CBR,150.0,8,28200.0,38.0,2,18.28,49000
Bajaj,Pulsar,150.0,15,65.0,65.0,1,14.85,10400
Bajaj,Pulsar,220.0,5,27000.0,38.0,1,21.0,57100
Bajaj,Pulsar,200.0,2,42.0,42.0,4,23.2,47000
Honda,CB,125.0,2,65.0,65.0,2,10.0,60000
Royal-Enfield,Classic,500.0,8,19060.0,32.0,1,27.2,85000
Honda,CB,160.0,4,52.0,52.0,1,15.44,70000
Honda,CB,160.0,4,52.0,52.0,1,15.44,65000
TVS,Apache,160.0,5,60.0,60.0,1,15.2,60000
Royal-Enfield,Classic,350.0,1,1387.0,35.0,1,19.1,175000
Royal-Enfield,Meteor,350.0,1,1400.0,0.0,1,20.2,210000
Bajaj,Avenger,160.0,2,19600.0,0.0,1,15.3,85000
Jawa,Standard,295.0,2,2400.0,0.0,1,27.0,150000
Bajaj,Pulsar,200.0,9,35.0,35.0,1,23.19,45000
BMW,G,310.0,3,8500.0,0.0,1,33.0,260000
Yamaha,YZF-R15,150.0,2,7000.0,0.0,1,18.7,123100
Bajaj,Avenger,220.0,4,17000.0,35.0,1,19.0,65000
Yamaha,YZF-R15,150.0,9,42000.0,42.0,1,16.7,56600
Yamaha,Fazer,150.0,9,45.0,45.0,1,13.0,51000
Royal-Enfield,Classic,350.0,3,25000.0,35.0,1,19.8,136300
Husqvarna,Svartpilen,250.0,1,3000.0,31.0,1,29.63,205000
TVS,Apache,160.0,3,9400.0,0.0,1,16.1,85000
TVS,Apache,160.0,1,5500.0,0.0,1,15.6,100000
Yamaha,YZF-R15,150.0,5,21000.0,42.0,1,16.7,85000
TVS,Apache,200.0,3,40.0,40.0,1,20.7,76000
Royal-Enfield,Classic,350.0,5,13000.0,35.0,1,19.8,105000
Bajaj,Dominar,400.0,2,28.0,28.0,1,34.5,145250
Bajaj,Avenger,220.0,4,10800.0,53.0,1,19.0,50000
Royal-Enfield,Himalayan,410.0,1,10150.0,32.0,1,24.3,201000
Hero,Splendor,100.0,6,33000.0,81.0,1,8.2,33000
TVS,Apache,200.0,3,40.0,40.0,1,20.7,72000
Yamaha,YZF-R3,320.0,1,216.0,22.0,1,41.4,300000
TVS,Apache,160.0,3,95000.0,0.0,1,16.1,63000
Bajaj,Pulsar,220.0,2,78000.0,38.0,4,21.0,41000
TVS,Apache,160.0,13,60.0,60.0,1,15.2,19000
TVS,Apache,160.0,2,88000.0,0.0,3,16.1,53000
TVS,Apache,160.0,3,88000.0,0.0,3,16.1,53000
TVS,Apache,160.0,3,60.0,60.0,4,15.2,39000
TVS,Apache,160.0,3,2000.0,0.0,4,16.1,50000
Bajaj,Pulsar,150.0,3,65.0,65.0,1,15.0,60000
Bajaj,Pulsar,200.0,4,35.0,35.0,4,24.5,54000
Triumph,Street,675.0,5,32300.0,20.0,2,77.0,490000
Yamaha,YZF-R15,150.0,1,1300.0,40.0,1,18.7,155000
Royal-Enfield,Classic,350.0,6,16200.0,35.0,1,19.8,115000
Yamaha,FZS,150.0,7,58.0,58.0,1,13.0,42800
Bajaj,Pulsar,160.0,1,3900.0,0.0,1,17.03,105000
Bajaj,Pulsar,220.0,0,1700.0,38.0,1,20.11,150000
Honda,CB,150.0,16,60.0,60.0,1,14.0,28000
Hero,Passion,100.0,14,80000.0,55.0,1,7.5,20000
TVS,Apache,180.0,2,45.0,45.0,1,17.3,40000
Kawasaki,Ninja,650.0,3,12000.0,21.0,1,67.2,526300
Royal-Enfield,Classic,350.0,4,11000.0,35.0,1,19.8,110000
Hyosung,GT650R,650.0,8,19563.0,20.0,1,72.68,190000
Hyosung,GT250R,250.0,5,4000.0,30.0,1,28.0,230000
Hyosung,GT250R,250.0,5,16500.0,30.0,1,28.0,210900
Bajaj,V15,150.0,2,6909.0,57.0,1,11.8,46350
Hero,CBZ,150.0,7,50000.0,65.0,2,14.4,17958
Harley-Davidson,Street,750.0,7,45141.0,20.0,2,47.0,335000
Hero,Passion,100.0,6,38000.0,84.0,1,8.2,47000
TVS,Apache,180.0,3,45.0,45.0,1,17.3,64800
Hero,HF,100.0,7,31281.0,83.0,1,7.7,30600
Honda,SP125,125.0,2,18500.0,0.0,1,10.6,60000
Honda,Livo,110.0,2,62000.0,0.0,1,8.25,32000
Royal-Enfield,Classic,350.0,4,20000.0,35.0,1,19.8,119100
TVS,Apache,310.0,2,5000.0,22.0,1,33.0,210000
Honda,CBR,150.0,8,17000.0,38.0,1,18.28,45000
KTM,RC,200.0,1,98000.0,35.0,4,24.6,93000
Ducati,Monster,797.0,4,3000.0,18.0,1,75.0,625000
Honda,CB,125.0,5,65.0,65.0,1,10.0,38600
Honda,CB,160.0,3,52.0,52.0,1,15.44,76600
Suzuki,Gixxer,150.0,4,8000.0,40.0,1,14.6,67000
Bajaj,Pulsar,135.0,11,80000.0,64.0,2,13.0,23000
Royal-Enfield,Bullet,350.0,10,46668.0,40.0,1,19.8,84000
Bajaj,Pulsar,180.0,6,44000.0,45.0,1,17.0,32000
Royal-Enfield,Bullet,350.0,31,30000.0,37.0,3,19.8,120000
Yamaha,RX135,135.0,21,45000.0,35.0,2,14.0,125000
Royal-Enfield,Electra,350.0,5,11786.0,25.0,2,19.8,85000
Bajaj,Discover,100.0,11,80.0,80.0,1,7.7,21000
Suzuki,Intruder,150.0,3,25000.0,0.0,1,14.6,71200
Yamaha,FZ,150.0,7,58.0,58.0,2,13.0,45000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,101200
Hero,Splendor,100.0,5,12962.0,81.0,1,8.2,45000
KTM,RC,390.0,4,25000.0,26.0,1,42.3,189100
TVS,Apache,200.0,4,40.0,40.0,1,20.7,80000
Yamaha,YZF-R15,150.0,8,48000.0,42.0,1,16.7,50000
KTM,RC,390.0,4,89000.0,26.0,4,42.3,94000
Suzuki,Intruder,150.0,3,12000.0,0.0,2,14.6,60000
Bajaj,Avenger,220.0,8,18000.0,40.0,1,19.0,35000
Royal-Enfield,Classic,350.0,4,17000.0,35.0,1,19.8,138000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,70000
Yamaha,YZF-R15,150.0,2,15000.0,0.0,1,18.7,120500
Royal-Enfield,Classic,350.0,1,12000.0,35.0,1,19.1,190000
Bajaj,Pulsar,160.0,3,17000.0,0.0,1,15.5,83500
Husqvarna,Svartpilen,250.0,1,2800.0,31.0,1,29.63,230000
Hero,Passion,100.0,4,23000.0,5.0,2,8.2,44000
Royal-Enfield,Classic,500.0,2,4192.0,32.0,1,27.2,210800
Hero,Karizma,223.0,8,48000.0,40.0,2,17.0,24800
Honda,CB,125.0,12,65.0,65.0,2,10.0,15000
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,115000
Yamaha,YZF-R15,150.0,7,45000.0,42.0,1,16.0,65000
Bajaj,Avenger,150.0,5,25045.0,50.0,2,14.3,52200
Bajaj,Pulsar,220.0,10,89000.0,38.0,3,21.0,38000
Bajaj,Platina,125.0,12,82.0,82.0,2,8.5,15500
Bajaj,Pulsar,220.0,7,89000.0,38.0,3,21.0,35000
Suzuki,Intruder,800.0,6,15600.0,22.0,3,50.0,475000
Suzuki,Gixxer,150.0,4,15600.0,63.0,1,14.0,62000
KTM,Duke,125.0,2,21950.0,0.0,1,14.3,140000
Royal-Enfield,Classic,350.0,3,7600.0,35.0,1,19.8,130000
Yamaha,YZF-R3,320.0,3,17800.0,22.0,1,41.4,290000
Royal-Enfield,Classic,500.0,7,26100.0,32.0,1,27.2,90950
Yamaha,YZF-R3,320.0,4,42000.0,22.0,1,41.4,200000
Honda,CB,150.0,7,60.0,60.0,1,14.0,45000
Kawasaki,Ninja,650.0,3,22500.0,21.0,1,67.2,433000
Royal-Enfield,Classic,350.0,4,26877.0,35.0,1,19.8,110000
Honda,CB,125.0,5,65.0,65.0,1,10.0,38000
Royal-Enfield,Classic,350.0,4,7800.0,35.0,1,19.8,138500
Bajaj,Pulsar,220.0,3,49000.0,38.0,1,21.0,67000
Bajaj,Avenger,220.0,8,17200.0,40.0,1,19.0,34000
Bajaj,Discover,100.0,9,80.0,80.0,1,7.7,33000
Yamaha,FZs,150.0,3,36867.0,45.0,1,13.0,85000
TVS,Apache,180.0,4,45.0,45.0,1,17.2,45000
Hero,Splendor,100.0,4,31000.0,55.0,1,8.2,46000
Royal-Enfield,Classic,350.0,2,7000.0,35.0,1,19.8,141300
Royal-Enfield,Thunderbird,350.0,6,18000.0,40.0,1,19.8,85000
Honda,CB300R,300.0,0,500.0,0.0,1,30.0,3000000
KTM,Duke,125.0,1,97000.0,0.0,4,14.3,61000
KTM,Duke,250.0,2,9000.0,0.0,1,29.6,178000
Bajaj,Pulsar,160.0,3,17500.0,0.0,1,15.5,80000
Yamaha,YZF-R15,150.0,10,12000.0,42.0,1,16.0,48000
Royal-Enfield,Thunderbird,350.0,4,10000.0,40.0,1,19.8,120000
Royal-Enfield,Standard,350.0,1,30.0,30.0,1,18.0,129000
Benelli,TNT,300.0,1,4500.0,25.0,1,37.73,295000
Suzuki,Intruder,1800.0,7,22000.0,13.0,1,127.0,925000
Royal-Enfield,Interceptor,650.0,2,5200.0,0.0,2,47.0,265000
Royal-Enfield,Interceptor,650.0,1,25.0,25.0,1,47.0,265000
KTM,RC,200.0,4,16000.0,35.0,2,25.1,125000
Honda,CB,150.0,5,60.0,60.0,1,14.0,55000
Royal-Enfield,Classic,350.0,5,17000.0,35.0,1,19.8,125000
Royal-Enfield,Classic,350.0,4,17000.0,35.0,1,19.8,139500
KTM,RC,390.0,7,13000.0,26.0,1,43.0,115000
Yamaha,YZF-R15,150.0,8,26000.0,42.0,2,16.7,65000
KTM,Duke,200.0,4,17000.0,35.0,1,24.6,125000
Bajaj,Discover,125.0,9,43000.0,65.0,1,12.5,28000
Honda,CB,125.0,4,65.0,65.0,1,10.0,43000
Bajaj,Pulsar,200.0,3,35.0,35.0,1,24.5,100000
Bajaj,Pulsar,220.0,4,16200.0,38.0,1,21.0,60000
Bajaj,Pulsar,150.0,5,40000.0,53.0,1,16.8,42600
Royal-Enfield,Classic,350.0,3,5000.0,35.0,1,19.8,138200
Royal-Enfield,Thunderbird,350.0,3,17225.0,40.0,1,19.8,126500
Hero,Super,125.0,16,123.0,75.0,1,9.0,11250
Royal-Enfield,Bullet,350.0,8,21200.0,37.0,1,19.8,115000
Yamaha,FZs,150.0,5,18000.0,45.0,2,13.0,48500
Yamaha,FZ16,150.0,6,58.0,58.0,3,13.0,45000
Royal-Enfield,Thunderbird,350.0,6,8000.0,40.0,1,19.8,160000
TVS,Apache,310.0,1,2900.0,22.0,1,33.0,220000
Yamaha,FZs,150.0,12,8000.0,45.0,1,13.0,35000
Bajaj,Avenger,220.0,5,41615.0,40.0,1,19.0,65000
KTM,RC,200.0,3,8000.0,35.0,1,25.1,140000
Royal-Enfield,Thunderbird,500.0,6,31500.0,25.0,1,27.2,99000
Royal-Enfield,Thunderbird,350.0,5,31811.0,40.0,1,19.8,110000
KTM,RC,200.0,6,104000.0,35.0,1,25.0,90000
Royal-Enfield,Thunderbird,350.0,6,5000.0,40.0,1,19.8,103800
Bajaj,Avenger,220.0,1,2850.0,35.0,1,18.76,135000
Hero,Passion,100.0,15,93000.0,55.0,1,7.5,17000
Bajaj,Pulsar,160.0,3,31000.0,0.0,1,15.5,62800
Honda,CB,160.0,4,52.0,52.0,1,15.44,73000
Royal-Enfield,Standard,350.0,3,37.0,37.0,2,19.8,125000
Hero,Splendor,100.0,5,23915.0,65.0,1,7.0,50000
Honda,CB,125.0,3,65.0,65.0,1,10.0,56025
Honda,CB,125.0,3,65.0,65.0,1,10.0,53950
Honda,CB,150.0,11,60.0,60.0,1,14.0,30087
Honda,CB,150.0,9,60.0,60.0,1,14.0,30606
Bajaj,Discover,125.0,9,34000.0,65.0,1,12.5,22825
Royal-Enfield,Classic,350.0,2,5966.0,35.0,1,19.8,181563
Royal-Enfield,Classic,350.0,5,13000.0,35.0,1,19.8,181563
Hero,Karizma,223.0,7,37000.0,40.0,1,17.0,35999
KTM,Duke,200.0,5,19000.0,35.0,2,24.6,115000
TVS,Apache,160.0,3,86000.0,0.0,2,16.1,62000
TVS,Apache,200.0,3,40.0,40.0,1,20.23,76000
Hero,Glamour,125.0,1,9500.0,55.0,1,10.72,67500
Royal-Enfield,Classic,350.0,3,18000.0,35.0,1,19.8,125000
Bajaj,Pulsar,200.0,4,42.0,42.0,1,23.2,87000
Royal-Enfield,Thunderbird,350.0,6,26250.0,40.0,1,19.8,125000
Honda,CB,150.0,3,60.0,60.0,1,14.0,78000
TVS,Apache,180.0,4,45.0,45.0,1,17.2,53000
Harley-Davidson,Street,750.0,2,3000.0,20.0,1,47.0,440000
Hero,Passion,100.0,11,17900.0,5.0,1,8.2,21000
Bajaj,Platina,100.0,6,104.0,10.0,1,8.2,26000
Royal-Enfield,Bullet,350.0,13,44000.0,30.0,1,19.8,65000
Yamaha,YZF-R15,150.0,10,18550.0,42.0,1,16.7,44800
Hero,Honda,100.0,10,30000.0,45.0,1,6.15,30000
Royal-Enfield,Classic,350.0,2,27000.0,35.0,1,19.8,175000
Royal-Enfield,Classic,500.0,6,26060.0,32.0,1,27.2,100000
Bajaj,CT,100.0,2,7000.0,67.0,1,8.1,39000
Royal-Enfield,Classic,500.0,2,18800.0,32.0,1,27.2,190000
Bajaj,Avenger,220.0,6,34500.0,40.0,1,19.0,70000
Royal-Enfield,Classic,500.0,2,3000.0,35.0,1,27.2,193193
Royal-Enfield,Thunderbird,350.0,7,60000.0,40.0,1,19.8,90000
Bajaj,Discover,125.0,9,55000.0,65.0,1,12.5,25000
Honda,CB,125.0,11,65.0,65.0,2,10.0,25000
Yamaha,FZs,150.0,8,32200.0,45.0,1,13.0,33200
Bajaj,Pulsar,200.0,71,35.0,35.0,1,23.19,55000
Yamaha,YZF-R15,150.0,7,18000.0,42.0,4,16.7,57541
Bajaj,Pulsar,150.0,12,65.0,65.0,1,14.85,17100
Royal-Enfield,Classic,350.0,6,65000.0,35.0,1,19.8,110000
Bajaj,Avenger,160.0,1,6300.0,53.0,1,14.79,100000
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,120000
Royal-Enfield,Classic,350.0,6,24000.0,35.0,1,19.8,120500
TVS,Apache,200.0,2,40.0,40.0,1,20.2,104999
Royal-Enfield,Classic,350.0,1,9200.0,35.0,1,19.1,179000
Hero,CD,100.0,11,80000.0,65.0,1,7.7,24999
Royal-Enfield,Thunderbird,350.0,6,15000.0,40.0,2,19.8,100000
KTM,Duke,200.0,4,30000.0,35.0,1,24.6,105000
Royal-Enfield,Classic,350.0,2,20000.0,35.0,1,19.8,165000
Bajaj,Pulsar,150.0,9,65.0,65.0,1,14.85,35000
Royal-Enfield,Classic,350.0,6,31000.0,35.0,2,19.8,140000
TVS,Sport,100.0,7,43808.0,95.0,1,7.4,18000
Bajaj,Pulsar,200.0,5,35.0,35.0,2,24.5,65000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,81500
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,85500
Royal-Enfield,Continental,535.0,6,10000.0,26.0,2,29.1,88057
KTM,Duke,390.0,7,33000.0,25.0,1,44.0,60000
Bajaj,Discover,100.0,9,80.0,80.0,1,7.7,14400
Hero,Passion,110.0,1,440.0,0.0,1,9.02,65000
Hero,Super,125.0,6,37000.0,75.0,1,9.0,33200
Hero,Super,125.0,15,70884.0,75.0,1,9.0,20000
Jawa,Perak,330.0,0,1900.0,0.0,1,30.0,195000
Bajaj,Pulsar,150.0,9,65.0,65.0,2,14.85,22000
Bajaj,Avenger,220.0,5,21200.0,53.0,2,19.0,58000
KTM,RC,200.0,3,9500.0,35.0,1,25.1,120000
Royal-Enfield,Classic,500.0,4,12177.0,32.0,1,27.2,127500
Royal-Enfield,Thunderbird,350.0,6,14000.0,40.0,1,19.8,90000
Royal-Enfield,Himalayan,410.0,5,21900.0,32.0,1,24.5,110000
Kawasaki,Z800,800.0,4,25225.0,16.0,1,111.0,675000
Harley-Davidson,Street,750.0,5,1700.0,20.0,1,47.0,265000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,82100
Bajaj,Pulsar,200.0,5,35.0,35.0,4,24.5,48000
Honda,CB,150.0,7,60.0,60.0,1,14.0,25407
